Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Due date,Votes,Description,Environment,Watchers,Watchers,Watchers Id,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Inward issue link (Cloners),Outward issue link (Cloners),Inward issue link (Issue split),Outward issue link (Issue split),Attachment,Attachment,Custom field (AIS - Acceptance Criteria),Custom field (AND Theme),Custom field (ANDi Contact(s)),Custom field (ANDi Level),Custom field (ANDi Role & Level),Custom field (Ability to reproduce),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria ),Custom field (Acceptance Criteria ),Custom field (Acceptance crietera),Custom field (Ada End Date),Custom field (Affected services),Custom field (Assumptions ),Custom field (Atlas project key),Custom field (Atlas project status),Custom field (Baseline for primary metric),Custom field (Bid Documentation Link),Custom field (Bid Stage),Custom field (Billable),Custom field (Blocked reason),Custom field (Buddy),Custom field (Business Value),Custom field (Campus Start Date),Custom field (Category),Custom field (Change completion date),Custom field (Change reason),Custom field (Change risk),Custom field (Change start date),Custom field (Change type),Custom field (Checklist Completed),Custom field (Checklist Content YAML),Custom field (Checklist Progress),Custom field (Checklist Progress %),Custom field (Checklist Text),Custom field (Checklist Text (view-only)),Custom field (Club),Custom field (Club Vision),Custom field (Club Vision),Custom field (Comments),Custom field (Commercials),Custom field (Commericals),Custom field (Community),Custom field (Community),Custom field (Company size),Custom field (Confidence Level Score),Custom field (Content type),Custom field (Create wireframe),Custom field (Deadline),Custom field (Deadline),Custom field (Definition of Done),Custom field (Definition of Done),Custom field (Definition of Done (DOD)),Custom field (Definition of Done (DOD)),Custom field (Definition of Done (DOD)),Custom field (Definition of Ready),Custom field (Delivery progress),Custom field (Delivery status),Custom field (Department),Custom field (Dependencies),Custom field (Dependencies),Custom field (Dependencies),Custom field (Dependent Story),Custom field (Design),Custom field (Designs ready),Custom field (Desired result),Custom field (Desktop Design),Custom field (Development),Custom field (DoD),Custom field (DoD),Custom field (DoR),Custom field (DoR),Custom field (Due by date),Custom field (Due by date),Custom field (Effort),Custom field (Email),Custom field (End date),Custom field (Engagement End Date),Custom field (Engagement Start Date),Custom field (Epic Color),Custom field (Epic Name),Custom field (Epic Status),Custom field (Estimated Time),Custom field (Estimation),Custom field (Exp. Primary KPI),Custom field (Experiment Name),Custom field (Experiment Name/Key),Custom field (Experiment Split),Custom field (GSDT: Contentful Information),Custom field (GSDT: User Story),Custom field (Gladys Lens - ANDi),Custom field (Gladys Lens - ANDi),Custom field (Gladys Lens - Client),Custom field (Gladys Lens - Client),Custom field (Gladys Lens - Client),Custom field (Gladys Lens - Club),Custom field (Gladys Lens - Club),Custom field (Gladys Lens - Commercials),Custom field (Gladys Lens - Commercials),Custom field (Goal impact),Custom field (Guild),Custom field (Guild),Custom field (Guild),Custom field (Guild),Custom field (Guild),Custom field (Hiring department),Custom field (Hiring manager),Custom field (Hypothesis / Objective),Custom field (I would like to),Custom field (ILab Zone),Custom field (Idea archived),Custom field (Idea archived on),Custom field (Impact),Custom field (Impact score),Custom field (Impact vs. effort),Custom field (Insights),Custom field (Insights impact),Custom field (Interview Date),Custom field (Issue color),Custom field (Job role),Custom field (KM - Controls + Support),Custom field (KM - How?),Custom field (KM - Inputs + Pre-conditions),Custom field (KM - Outputs + Post-conditions),Custom field (KM - Role - Accountabilities),Custom field (KM - Role - Experience),Custom field (KM - Role - Responsibilities),Custom field (KM - Role - Skills),Custom field (KM - Roles + Resources),Custom field (KM - What?),Custom field (KM - Why?),Custom field (KX - Description),Custom field (Last Worked on ),Custom field (Learning & Challenges),Custom field (Learning & Challenges),Custom field (Learning & Challenges),Custom field (Learning & Challenges),Custom field (Learning & Challenges),Custom field (Learning & Challenges),Custom field (Learning Goal),Custom field (Learnings & Challenges),Custom field (Link to figma),Custom field (Link to storyboard/supporting media),Custom field (Linked issues),Custom field (Links to Designs),Custom field (Location),Custom field (Locked forms),Custom field (Magic Story Points),Custom field (Mobile Design),Custom field (Murray Client),Custom field (Murray Client),Custom field (Murray Squad),Custom field (Murray Squad Lead),Custom field (Next Engagement Start Date),Custom field (Number of unique visitors),Custom field (OKR Related to),Custom field (Open forms),Custom field (Opportunity value),Custom field (Persona),Custom field (Phone number),Custom field (Product Affected),Custom field (Product Value Score),Custom field (Product area),Custom field (Project Name),Custom field (Project start),Custom field (Project target),Custom field (Projected MDE),Custom field (Proposed ANDis),Custom field (Public description),Custom field (Publication date),Custom field (Questions ),Custom field (Rank),Custom field (Reference),Custom field (Release Version),Custom field (Release Version),Custom field (Release Version),Custom field (Release Version),Custom field (Request For Change),Custom field (Request For Change),Custom field (Request Type),Custom field (Request language),Custom field (Request participants),Custom field (Required sample size),Custom field (Resolution),Custom field (Resolution),Custom field (Response Length),Custom field (RnD),Custom field (Roadmap),Custom field (Role Type),Custom field (Run time),Satisfaction rating,Custom field (Satisfaction date),Custom field (Score),Custom field (Session Date),Custom field (Short description),Custom field (So that),Custom field (Spec ready),Custom field (Sponsor),Sprint,Custom field (Squad),Custom field (Squad),Custom field (Squad Lead),Custom field (Start date),Custom field (Start date),Custom field (Steps to Replicate),Custom field (Story Points),Custom field (Story Points),Custom field (Story Points),Custom field (Story Who),Custom field (Story point estimate),Custom field (Story point estimate),Custom field (Story point(s)),Custom field (Story points),Custom field (Submitted forms),Custom field (Subproject),Custom field (Subproject),Custom field (Supporting Data),Custom field (T-Shirt Size),Custom field (T-Shirt Size),Custom field (T-Shirt Size),Custom field (T-shirt Size),Custom field (T-shirt Size Estimation),Custom field (TD Due By),Custom field (TShirt Size),Custom field (Target end),Custom field (Target start),Custom field (Task),Custom field (Tasks),Custom field (Team),Custom field (Team),Custom field (Tee-shirt sizing),Custom field (Template),Custom field (Test),Custom field (Theme),Custom field (Timebox),Custom field (Total forms),Custom field (Updates),Custom field (Upskilling),Custom field (Upskilling),Custom field (User Story),Custom field (Value),Custom field (Value to SH),Custom field (Vulnerability),Custom field (Website),Custom field ([CHART] Date of First Response),Custom field ([CHART] Time in Status),Custom field (uuid),Comment,Comment,Parent,Parent summary,Status Category,Status Category Changed
Add google option to log in step,ENKPS-14,71139,Story,To Do,ENKPS,EUHub Nexus | KPN Practice Sprints ,software,Kimberley Kruger,61bafd21755091006a276b65,,Medium,,,,Kimberley Kruger,61bafd21755091006a276b65,Kimberley Kruger,61bafd21755091006a276b65,12/Apr/24 11:41 AM,19/Apr/24 2:57 PM,22/Apr/24 8:51 AM,,,0,"*STORY*

As a KPN customer, I want to log into my account so I can access my data. 

*BACKGROUND*

A larger percentage of users are leaning on social media log ins to increase the convenience of centralised passwords, and improved account security. Google login accounted for 73% of social logins and 73% of monthly active social login users.

A longer form articles about this subject can be found [here|https://kinde.com/guides/authentication/types-and-methods/social-logins/#:~:text=According%20to%20LoginRadius%20close%20to,year%2Dolds%20prefer%20social%20login.]. 

*SCOPE SUMMARY*

In Scope

* Adding a google log in option to the log in step. 

Out of Scope

* Adding any other social media log ins to this step 

*UX/UI DESIGN*

* [+Figma Board+|https://www.figma.com/file/GUtpArHRsWfoSgpPVEQReI/KPN-Group-Practice-Sprint-Screenshots?type=whiteboard&node-id=0%3A1&t=ildQjMVwVsWyoDFv-1]

*TECH DESIGN*

* [+Previously completed Vercel App+ |https://kpn-spike.vercel.app/]

*DEPENDENCIES*

TBC

*QUESTIONS*

TBC

*ACCEPTANCE CRITERIA*

Given a user selects “create account”, they’re redirected to the appropriate screen and:

* The steps on [this story|https://anddigitaltransformation.atlassian.net/browse/ENKPS-3] have been completed
* An optional Google log in is presented on this screen ",,Kimberley Kruger,,61bafd21755091006a276b65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i040lm:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,12/Apr/24 11:41 AM
Email notification | Forgot password,ENKPS-13,71134,Story,To Do,ENKPS,EUHub Nexus | KPN Practice Sprints ,software,Kimberley Kruger,61bafd21755091006a276b65,,Medium,,,,Kimberley Kruger,61bafd21755091006a276b65,Kimberley Kruger,61bafd21755091006a276b65,12/Apr/24 8:48 AM,12/Apr/24 8:49 AM,22/Apr/24 8:51 AM,,,0,,,Kimberley Kruger,,61bafd21755091006a276b65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i041d8:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,12/Apr/24 8:48 AM
Home page | Navigation,ENKPS-12,71133,Story,To Do,ENKPS,EUHub Nexus | KPN Practice Sprints ,software,Kimberley Kruger,61bafd21755091006a276b65,,Medium,,,,Kimberley Kruger,61bafd21755091006a276b65,Kimberley Kruger,61bafd21755091006a276b65,12/Apr/24 8:48 AM,19/Apr/24 3:08 PM,22/Apr/24 8:51 AM,,,0,,,Kimberley Kruger,,61bafd21755091006a276b65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i040li:r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,12/Apr/24 8:48 AM
Purchase KPN Internet product (Returning customer),ENKPS-11,71132,Story,To Do,ENKPS,EUHub Nexus | KPN Practice Sprints ,software,Kimberley Kruger,61bafd21755091006a276b65,,Medium,,,,Kimberley Kruger,61bafd21755091006a276b65,Kimberley Kruger,61bafd21755091006a276b65,12/Apr/24 8:48 AM,19/Apr/24 3:07 PM,22/Apr/24 8:51 AM,,,0,,,Kimberley Kruger,,61bafd21755091006a276b65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i041cs:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,12/Apr/24 8:48 AM
Purchase product (Returning customer),ENKPS-10,71131,Epic,To Do,ENKPS,EUHub Nexus | KPN Practice Sprints ,software,Kimberley Kruger,61bafd21755091006a276b65,,Medium,,,,Kimberley Kruger,61bafd21755091006a276b65,Kimberley Kruger,61bafd21755091006a276b65,12/Apr/24 8:47 AM,19/Apr/24 3:01 PM,22/Apr/24 8:51 AM,,23/Jun/24 12:00 AM,0,,,Kimberley Kruger,,61bafd21755091006a276b65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i040o8:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/Apr/24 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,12/Apr/24 8:47 AM
Add google log in to create account step ,ENKPS-9,71045,Story,To Do,ENKPS,EUHub Nexus | KPN Practice Sprints ,software,Kimberley Kruger,61bafd21755091006a276b65,,Medium,,,,Kimberley Kruger,61bafd21755091006a276b65,Kimberley Kruger,61bafd21755091006a276b65,10/Apr/24 1:44 PM,19/Apr/24 2:56 PM,22/Apr/24 8:51 AM,,,0,"*STORY*

As a prospective KPN customer, I want to use a google log in when creating my KPN account so I can have increased account security. 

*BACKGROUND*

A larger percentage of users are leaning on social media log ins to increase the convenience of centralised passwords, and improved account security. Google login accounted for 73% of social logins and 73% of monthly active social login users.

A longer form articles about this subject can be found [here|https://kinde.com/guides/authentication/types-and-methods/social-logins/#:~:text=According%20to%20LoginRadius%20close%20to,year%2Dolds%20prefer%20social%20login.]. 

*SCOPE SUMMARY*

In Scope

* Adding a google log in option to the create account step 

Out of Scope

* Adding any other social media log ins to this step 

*UX/UI DESIGN*

* [+Figma Board+|https://www.figma.com/file/GUtpArHRsWfoSgpPVEQReI/KPN-Group-Practice-Sprint-Screenshots?type=whiteboard&node-id=0%3A1&t=ildQjMVwVsWyoDFv-1]

*TECH DESIGN*

* [+Previously completed Vercel App+ |https://kpn-spike.vercel.app/]

*DEPENDENCIES*

TBC

*QUESTIONS*

TBC

*ACCEPTANCE CRITERIA*

Given a user selects “create account”, they’re redirected to the appropriate screen and:

* The steps on [this story|https://anddigitaltransformation.atlassian.net/browse/ENKPS-4] have been completed
* An optional Google log in is presented on this screen ",,Kimberley Kruger,,61bafd21755091006a276b65,,,,,,,,,,,,,,,,ENKPS-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i040lj:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,10/Apr/24 1:44 PM
Create content model for account creation,ENKPS-8,71044,Task,To Do,ENKPS,EUHub Nexus | KPN Practice Sprints ,software,Kimberley Kruger,61bafd21755091006a276b65,,Medium,,,,Kimberley Kruger,61bafd21755091006a276b65,Kimberley Kruger,61bafd21755091006a276b65,10/Apr/24 1:43 PM,18/Apr/24 12:25 PM,22/Apr/24 8:51 AM,,,0,"*BACKGROUND*

KPN would like to move over to Contentful. As part of this move, we need to include content modelling in our development. 

*SCOPE SUMMARY*

In Scope

* Heading 
* Email address field 
* Password field 
* Ts and cs checkbox 
* CTA Button 

Out of Scope

* TBC

*TECH DESIGN*

TBC

*DEPENDENCIES*

TBC

*QUESTIONS*

TBC",,Kimberley Kruger,,61bafd21755091006a276b65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i040li:i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71010,Create Account,To Do,10/Apr/24 1:43 PM
Purchase product (First time),ENKPS-7,71012,Epic,To Do,ENKPS,EUHub Nexus | KPN Practice Sprints ,software,Kimberley Kruger,61bafd21755091006a276b65,,Medium,,,,Kimberley Kruger,61bafd21755091006a276b65,Kimberley Kruger,61bafd21755091006a276b65,09/Apr/24 11:53 AM,19/Apr/24 3:00 PM,22/Apr/24 8:51 AM,,23/Jun/24 12:00 AM,0,,,Kimberley Kruger,,61bafd21755091006a276b65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i040om:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/May/24 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,09/Apr/24 11:53 AM
Log in,ENKPS-6,71011,Epic,To Do,ENKPS,EUHub Nexus | KPN Practice Sprints ,software,Kimberley Kruger,61bafd21755091006a276b65,,Medium,,,,Kimberley Kruger,61bafd21755091006a276b65,Kimberley Kruger,61bafd21755091006a276b65,09/Apr/24 11:53 AM,11/Apr/24 3:44 PM,22/Apr/24 8:51 AM,,22/May/24 12:00 AM,0,,,Kimberley Kruger,,61bafd21755091006a276b65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i040ok:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/Apr/24 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,09/Apr/24 11:53 AM
Create Account,ENKPS-5,71010,Epic,To Do,ENKPS,EUHub Nexus | KPN Practice Sprints ,software,Kimberley Kruger,61bafd21755091006a276b65,,Medium,,,,Kimberley Kruger,61bafd21755091006a276b65,Kimberley Kruger,61bafd21755091006a276b65,09/Apr/24 11:53 AM,18/Apr/24 12:24 PM,22/Apr/24 8:51 AM,,19/May/24 12:00 AM,0,"*STORY*

As a prospective KPN customer, I want to create an account so that I can complete my online purchase. 

*BACKGROUND*

As a new customer, KPN customers will be required to create their account, but as an existing customer, they’re incentivised to use their dashboard to manage their account. Some of the benefits for creating an account for an e-commerce product include:

* Increase conversion and engagement rates 
* Collect user data
* Improve user experience

Additionally, we want to seperate the account creation and log in steps (in line with the user selection), as this will:

* Reduce confusion and frustration 
* Improve conversion

A [longer form|https://app.uxcel.com/courses/common-patterns/loginsignup-best-practices-854] article is available here for the thinking behind decision. 

*SCOPE SUMMARY*

In Scope

* Completing the account creation page 
* Linking this page to the create account link on the home page 

Out of Scope

* Creating the KPN dashboard
* Completing log in 
* Social media log ins 
* Linking to any other home page items 

*UX/UI DESIGN*

* [+Figma Board+|https://www.figma.com/file/GUtpArHRsWfoSgpPVEQReI/KPN-Group-Practice-Sprint-Screenshots?type=whiteboard&node-id=0%3A1&t=ildQjMVwVsWyoDFv-1]

*TECH DESIGN*

* [+Previously completed Vercel App+ |https://kpn-spike.vercel.app/]

*DEPENDENCIES*

TBC

*QUESTIONS*",,Kimberley Kruger,,61bafd21755091006a276b65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i040o7:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/Apr/24 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,09/Apr/24 11:53 AM
Create KPN Account,ENKPS-4,70990,Story,Done,ENKPS,EUHub Nexus | KPN Practice Sprints ,software,Kimberley Kruger,61bafd21755091006a276b65,,Medium,Done,,,Kimberley Kruger,61bafd21755091006a276b65,Kimberley Kruger,61bafd21755091006a276b65,08/Apr/24 2:13 PM,18/Apr/24 10:30 AM,22/Apr/24 8:51 AM,18/Apr/24 10:30 AM,,0,"*STORY*

As a prospective KPN customer, I want to create an account so that I can complete my online purchase. 

*BACKGROUND*

As a new customer, KPN customers will be required to create their account, but as an existing customer, they’re incentivised to use their dashboard to manage their account. Some of the benefits for creating an account for an e-commerce product include:

* Increase conversion and engagement rates 
* Collect user data
* Improve user experience

Additionally, we want to seperate the account creation and log in steps (in line with the user selection), as this will:

* Reduce confusion and frustration 
* Improve conversion

A [longer form|https://app.uxcel.com/courses/common-patterns/loginsignup-best-practices-854] article is available here for the thinking behind decision. 

*SCOPE SUMMARY*

In Scope

* Completing the account creation page 
* Linking this page to the create account link on the home page 

Out of Scope

* Creating the KPN dashboard
* Completing log in 
* Social media log ins 
* Linking to any other home page items 

*UX/UI DESIGN*

* [+Figma Board+|https://www.figma.com/file/GUtpArHRsWfoSgpPVEQReI/KPN-Group-Practice-Sprint-Screenshots?type=whiteboard&node-id=0%3A1&t=ildQjMVwVsWyoDFv-1]

*TECH DESIGN*

* [+Previously completed Vercel App+ |https://kpn-spike.vercel.app/]

*DEPENDENCIES*

TBC

*QUESTIONS*

TBC

*ACCEPTANCE CRITERIA*

Given a user selects “create account”, they’re redirected to the appropriate screen and:

* They’re presented with the create account page
* They can view the email address and password field 
** Both fields are required 
* They can view the create account button 
* Selecting the create account button will log the user into the KPN dashboard 
* Under the create button you will find the ts and cs checkbox 
* Under the create button you will find the clickable log in prompt",,Kimberley Kruger,Tom Pope,61bafd21755091006a276b65,60abd889411c22006827c085,,,,,,,,,,,,,,,,ENKPS-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i040lh:zzb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-16 13:33:42.063,13187_*:*_1_*:*_0_*|*_13185_*:*_1_*:*_850610038,,16/Apr/24 2:33 PM;60abd889411c22006827c085;Plan to keep the same user flow as KPN has but add social logins and then skip second phase of verifying email and setting password.,,71010,Create Account,Done,18/Apr/24 10:30 AM
Log in to KPN account ,ENKPS-3,70989,Story,To Do,ENKPS,EUHub Nexus | KPN Practice Sprints ,software,Kimberley Kruger,61bafd21755091006a276b65,,Medium,,,,Kimberley Kruger,61bafd21755091006a276b65,Kimberley Kruger,61bafd21755091006a276b65,08/Apr/24 2:12 PM,19/Apr/24 2:57 PM,22/Apr/24 8:51 AM,,,0,"*STORY*

As a KPN customer, I want to log into my account so I can access my data. 

*BACKGROUND*

KPN would like to incentivise users to manage their accounts digitally without the need for customer support intervention. 

*SCOPE SUMMARY*

In Scope

* Creating a log in page 
* Linking this page to the log in link on the home page 

Out of Scope

* Creating the KPN dashboard
* Completing create account 
* Social media log ins 
* Linking to any other home page items 

*UX/UI DESIGN*

* [+Figma Board+|https://www.figma.com/file/GUtpArHRsWfoSgpPVEQReI/KPN-Group-Practice-Sprint-Screenshots?type=whiteboard&node-id=0%3A1&t=ildQjMVwVsWyoDFv-1]

*TECH DESIGN*

* [+Previously completed Vercel App+ |https://kpn-spike.vercel.app/]

*DEPENDENCIES*

TBC

*QUESTIONS*

TBC

*ACCEPTANCE CRITERIA*

Given a user selects “log in”, they’re redirected to the appropriate screen and:

* They’re presented with the log in page
* They can view the email address and password field 
** Both fields are required 
* They can view the log in button 
* Selecting the log in button will redirect the user to the KPN dashboard 
* Under the create button you will find the clickable create account prompt",,Kimberley Kruger,,61bafd21755091006a276b65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i040ll:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,08/Apr/24 2:12 PM
Purchase KPN Internet product (First time),ENKPS-2,70988,Story,To Do,ENKPS,EUHub Nexus | KPN Practice Sprints ,software,Kimberley Kruger,61bafd21755091006a276b65,,Medium,,,,Kimberley Kruger,61bafd21755091006a276b65,Kimberley Kruger,61bafd21755091006a276b65,08/Apr/24 2:06 PM,19/Apr/24 3:08 PM,22/Apr/24 8:51 AM,,,0,"*STORY*

As a prospective KPN customer, I want to add a internet based product to my cart, so I can complete my online purchase. 

*BACKGROUND*

x

*SCOPE SUMMARY*

In Scope

* x

Out of Scope

* x

*UX/UI DESIGN*

* [+Figma Screenshots+|https://www.figma.com/file/GUtpArHRsWfoSgpPVEQReI/KPN-Group-Practice-Sprint-Screenshots?type=whiteboard&node-id=0-1&t=vzFX3DhLTzt0yrBK-0]

*TECH DESIGN*

* [+Previously completed Vercel App+ |https://kpn-spike.vercel.app/]

*DEPENDENCIES*

TBC

*QUESTIONS*

TBC

*ACCEPTANCE CRITERIA*

Given a user is on the website and selects any internet related product, then:

* They’re directed to the “check offer” page",,Kimberley Kruger,,61bafd21755091006a276b65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i040lo:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,08/Apr/24 2:06 PM
